business_code,cust_number,name_customer,due_in_date,total_open_amount,isOpen,due_day,due_month,document_create_date_day,document_create_date_month,clear_date_day,clear_date_month,due_week_day,clear_week_day,delay_day,delay_month,payment_term_new
1,908,4065,2019-08-27,1897.5,0,27,8,11,8,26.0,8.0,1,0.0,-1.0,0.0,234
1,908,4065,2019-07-04,14232.21,0,4,7,18,6,7.0,5.0,3,1.0,-58.0,-2.0,234
1,908,4064,2020-05-04,11217.33,1,4,5,18,4,,,0,,,,234
1,1042,1596,2019-09-18,15925.12,0,18,9,1,9,18.0,9.0,2,2.0,0.0,0.0,98
1,908,4070,2020-04-28,12554.13,1,28,4,11,4,,,1,,,,234
1,885,3268,2019-09-19,15725.29,0,19,9,3,9,19.0,9.0,3,3.0,0.0,0.0,234
1,813,3272,2019-07-05,7224.52,0,5,7,13,6,7.0,2.0,4,3.0,-148.0,-5.0,98
1,806,433,2019-07-19,510.06,0,19,7,12,7,19.0,7.0,4,4.0,0.0,0.0,98
1,908,4069,2020-02-11,36211.47,0,11,2,25,1,2.0,12.0,1,2.0,295.0,10.0,234
1,908,4071,2019-05-02,16793.1,0,2,5,15,4,29.0,4.0,3,0.0,-3.0,-1.0,234
1,908,4065,2019-01-27,2974.01,0,27,1,11,1,23.0,1.0,6,2.0,-4.0,0.0,234
1,986,844,2019-12-31,61646.9,0,31,12,13,12,30.0,12.0,1,0.0,-1.0,0.0,110
1,914,257,2020-01-26,52396.08,0,26,1,13,1,28.0,1.0,6,1.0,2.0,0.0,355
1,1054,480,2019-06-21,16912.8,0,21,6,22,5,10.0,10.0,4,3.0,111.0,4.0,205
1,852,3774,2019-11-03,245.54,0,3,11,28,8,30.0,10.0,6,2.0,-4.0,-1.0,220
1,789,4163,2020-05-21,126919.03,1,21,5,5,5,,,3,,,,98
1,773,4074,2019-09-04,16930.48,0,4,9,20,8,9.0,6.0,2,6.0,-87.0,-3.0,98
1,908,4065,2020-03-09,14949.55,0,9,3,22,2,3.0,5.0,0,6.0,55.0,2.0,234
1,908,4072,2019-01-29,29880.86,0,29,1,13,1,24.0,1.0,1,3.0,-5.0,0.0,234
1,757,1124,2019-07-04,2960.57,0,4,7,31,5,17.0,6.0,3,0.0,-17.0,-1.0,100
1,540,1095,2019-02-25,18126.73,0,25,2,8,2,25.0,2.0,0,0.0,0.0,0.0,98
1,908,4067,2020-02-23,72955.78,0,23,2,7,2,19.0,2.0,6,2.0,-4.0,0.0,234
0,469,4057,2020-05-05,30576.090000000004,1,5,5,25,4,,,1,,,,310
1,891,580,2020-01-23,20211.37,0,23,1,7,1,23.0,1.0,3,3.0,0.0,0.0,156
1,908,4064,2019-04-27,58082.83,0,27,4,10,4,23.0,4.0,5,1.0,-4.0,0.0,234
1,806,429,2019-06-11,59.16,0,11,6,28,5,6.0,11.0,1,2.0,148.0,5.0,98
0,435,3682,2019-08-23,21609.1875,0,23,8,12,8,29.0,8.0,4,3.0,6.0,0.0,310
1,908,4063,2019-11-06,55286.67,0,6,11,22,10,11.0,12.0,2,2.0,35.0,1.0,234
1,908,4064,2020-04-16,24834.9,1,16,4,1,4,,,3,,,,234
1,676,2912,2019-04-28,110103.7,0,28,4,13,4,29.0,4.0,6,0.0,1.0,0.0,98
1,564,993,2019-06-23,4698.17,0,23,6,19,6,25.0,6.0,6,1.0,2.0,0.0,241
1,1051,3622,2020-02-21,73644.11,0,21,2,5,2,21.0,2.0,4,4.0,0.0,0.0,98
1,760,4141,2019-11-05,17741.14,0,5,11,19,10,11.0,5.0,1,5.0,-178.0,-6.0,98
0,435,3690,2019-06-29,54962.587499999994,0,29,6,13,6,7.0,4.0,5,6.0,-83.0,-2.0,310
1,908,4068,2019-05-18,15872.12,0,18,5,1,5,14.0,5.0,5,1.0,-4.0,0.0,234
1,908,4064,2019-09-12,44874.28,0,12,9,29,8,9.0,10.0,3,2.0,27.0,1.0,234
1,908,4067,2019-11-18,13.65,0,18,11,2,11,21.0,11.0,0,3.0,3.0,0.0,234
1,936,2546,2020-01-18,54614.3,0,18,1,2,1,21.0,1.0,5,1.0,3.0,0.0,98
1,908,4072,2020-03-30,50202.83,1,30,3,16,3,,,0,,,,234
1,908,4072,2020-04-16,8299.7,1,16,4,30,3,,,3,,,,234
1,908,4064,2019-12-14,39409.42,0,14,12,27,11,12.0,10.0,5,5.0,-63.0,-2.0,234
1,994,2508,2020-04-08,51602.13,1,8,4,19,3,,,2,,,,98
0,439,3407,2019-08-30,14185.395,0,30,8,12,8,9.0,3.0,4,5.0,-174.0,-5.0,310
1,806,425,2020-03-10,68.91,0,10,3,24,2,3.0,10.0,1,5.0,207.0,7.0,98
1,586,594,2019-08-08,535045.04,0,8,8,9,7,23.0,8.0,3,4.0,15.0,0.0,205
1,908,4067,2019-01-14,20695.38,0,14,1,29,12,1.0,9.0,0,6.0,230.0,8.0,234
1,885,3265,2020-04-29,18900.99,1,29,4,14,4,,,2,,,,234
1,695,1605,2020-01-24,19020.02,0,24,1,9,1,24.0,1.0,4,4.0,0.0,0.0,98
1,1001,982,2019-08-24,383.64,0,24,8,7,8,16.0,8.0,5,4.0,-8.0,0.0,244
1,509,1636,2019-11-07,464.08,0,7,11,23,10,20.0,11.0,3,2.0,13.0,0.0,98
1,986,845,2020-03-29,49467.7,1,29,3,11,3,,,6,,,,110
1,672,3947,2020-04-24,10187.66,1,24,4,9,4,,,4,,,,98
1,908,4071,2020-01-23,27497.1,0,23,1,7,1,21.0,1.0,3,1.0,-2.0,0.0,234
1,908,4067,2019-12-29,3795.7,0,29,12,13,12,26.0,12.0,6,3.0,-3.0,0.0,234
1,812,2059,2019-03-26,61470.32,0,26,3,10,3,26.0,3.0,1,1.0,0.0,0.0,98
1,1001,987,2019-05-09,62.7,0,9,5,23,4,5.0,1.0,3,5.0,-124.0,-4.0,244
1,764,3055,2019-06-13,117771.0,0,13,6,30,5,13.0,6.0,3,3.0,0.0,0.0,98
1,945,3672,2020-03-28,237.4,1,28,3,11,3,,,5,,,,98
1,132,1007,2019-02-02,59953.23,0,2,2,16,1,2.0,1.0,5,2.0,-31.0,-1.0,98
1,622,1684,2019-09-16,71580.0,0,16,9,17,7,30.0,9.0,0,0.0,14.0,0.0,470
1,908,4067,2020-05-27,11532.84,1,27,5,9,5,,,2,,,,234
0,403,768,2019-08-26,588.9449999999999,0,26,8,14,8,29.0,8.0,0,3.0,3.0,0.0,310
1,636,2334,2019-08-15,6127.08,0,15,8,10,7,16.0,8.0,3,4.0,1.0,0.0,290
0,407,863,2019-09-02,4617.6975,0,2,9,22,8,9.0,5.0,0,3.0,-116.0,-4.0,310
1,908,4071,2019-07-09,69976.62,0,9,7,22,6,7.0,5.0,1,1.0,-63.0,-2.0,234
1,912,4105,2019-03-17,66520.4,0,17,3,1,3,18.0,3.0,6,0.0,1.0,0.0,98
1,851,3569,2019-06-03,955.72,0,3,6,29,3,15.0,4.0,0,0.0,-49.0,-2.0,220
1,908,4062,2020-04-08,20017.92,1,8,4,24,3,,,2,,,,234
1,927,3944,2019-11-07,51733.48,0,7,11,18,10,11.0,8.0,3,6.0,-88.0,-3.0,201
1,908,4071,2019-11-13,27350.39,0,13,11,28,10,19.0,11.0,2,1.0,6.0,0.0,234
1,908,4071,2019-08-11,53200.16,0,11,8,26,7,8.0,6.0,6,5.0,-64.0,-2.0,234
1,780,3698,2019-01-17,47825.79,0,17,1,31,12,15.0,1.0,3,1.0,-2.0,0.0,98
1,908,4064,2019-11-16,14793.88,0,16,11,30,10,11.0,12.0,5,2.0,25.0,1.0,234
1,982,2179,2019-09-12,65476.71,0,12,9,28,8,9.0,12.0,3,0.0,88.0,3.0,98
1,811,2177,2019-12-28,45346.85,0,28,12,12,12,30.0,12.0,5,0.0,2.0,0.0,98
1,986,843,2019-01-23,20557.14,0,23,1,6,1,23.0,1.0,2,2.0,0.0,0.0,110
1,936,2550,2019-10-22,131654.89,0,22,10,6,10,22.0,10.0,1,1.0,0.0,0.0,98
1,908,4063,2019-02-07,48098.93,0,7,2,22,1,2.0,4.0,3,1.0,54.0,2.0,234
1,1051,3616,2019-07-16,49160.75,0,16,7,29,6,16.0,7.0,1,1.0,0.0,0.0,98
1,1001,986,2019-07-09,294.66,0,9,7,25,6,7.0,1.0,1,0.0,-183.0,-6.0,244
5,1094,1700,2019-03-23,22348.78,0,23,3,6,2,5.0,3.0,5,1.0,-18.0,0.0,440
1,908,4071,2019-02-03,34035.71,0,3,2,19,1,29.0,1.0,6,1.0,-5.0,-1.0,234
1,885,3271,2019-06-19,81427.89,0,19,6,3,6,19.0,6.0,2,2.0,0.0,0.0,234
1,979,1028,2019-08-29,148653.48,0,29,8,12,8,29.0,8.0,3,3.0,0.0,0.0,98
1,780,3700,2019-02-23,881.08,0,23,2,16,1,26.0,2.0,5,1.0,3.0,0.0,832
1,591,795,2019-08-25,23707.2,0,25,8,10,8,27.0,8.0,6,1.0,2.0,0.0,98
1,806,433,2019-04-24,167.97,0,24,4,11,4,24.0,4.0,2,2.0,0.0,0.0,98
0,403,765,2019-05-19,244.7925,0,19,5,7,5,16.0,5.0,6,3.0,-3.0,0.0,310
0,469,4052,2019-09-19,19997.64,0,19,9,9,9,10.0,1.0,3,3.0,-252.0,-8.0,310
1,594,3687,2020-03-14,5320.85,1,14,3,27,2,,,5,,,,98
1,914,248,2020-05-08,30900.83,1,8,5,23,4,,,4,,,,355
0,409,3488,2019-05-16,197931.015,0,16,5,4,5,21.0,5.0,3,1.0,5.0,0.0,310
1,908,4065,2019-10-16,15608.85,0,16,10,1,10,15.0,10.0,2,1.0,-1.0,0.0,234
1,908,4065,2019-07-10,64523.68,0,10,7,25,6,7.0,8.0,2,2.0,28.0,1.0,234
1,564,993,2019-12-09,981.17,0,9,12,26,11,28.0,11.0,0,3.0,-11.0,-1.0,244
1,782,3710,2020-03-12,23669.98,0,12,3,26,2,13.0,3.0,3,4.0,1.0,0.0,98
1,928,543,2019-07-20,133941.99,0,20,7,4,7,25.0,7.0,5,3.0,5.0,0.0,98
1,967,3967,2020-03-17,43342.59,0,17,3,26,2,24.0,4.0,1,4.0,38.0,1.0,201
1,890,1626,2019-03-16,52633.36,0,16,3,1,3,15.0,3.0,5,4.0,-1.0,0.0,98
1,935,471,2019-05-23,18335.4,0,23,5,8,5,24.0,5.0,3,4.0,1.0,0.0,98
5,272,3219,2019-09-09,30.18,0,9,9,11,7,19.0,7.0,0,4.0,-52.0,-2.0,390
1,806,427,2019-06-30,126.24,0,30,6,14,6,7.0,1.0,6,0.0,-174.0,-5.0,98
1,860,2181,2020-03-11,17457.22,0,11,3,24,2,3.0,11.0,2,1.0,237.0,8.0,98
1,132,1014,2020-03-04,74006.39,0,4,3,16,2,3.0,4.0,2,4.0,30.0,1.0,98
1,806,426,2019-10-24,709.01,0,24,10,8,10,24.0,10.0,3,3.0,0.0,0.0,98
1,1069,3178,2019-07-23,3098.03,0,23,7,8,7,23.0,7.0,1,1.0,0.0,0.0,98
1,867,82,2019-09-18,64575.56,0,18,9,1,9,18.0,9.0,2,2.0,0.0,0.0,98
1,600,996,2019-12-09,141.6,0,9,12,21,11,12.0,2.0,0,1.0,-300.0,-10.0,244
1,908,4071,2019-07-21,934.82,0,21,7,5,7,23.0,7.0,6,1.0,2.0,0.0,234
1,976,3907,2019-02-07,36365.76,0,7,2,22,1,2.0,7.0,3,1.0,145.0,5.0,98
1,914,257,2020-04-17,65843.26,1,17,4,2,4,,,4,,,,355
1,908,4066,2019-03-22,2067.18,0,22,3,6,3,18.0,3.0,4,0.0,-4.0,0.0,234
1,990,3940,2019-05-14,59731.06,0,14,5,29,4,17.0,5.0,1,4.0,3.0,0.0,98
1,890,1626,2019-03-20,7787.1,0,20,3,4,3,19.0,3.0,2,1.0,-1.0,0.0,98
1,632,979,2020-01-24,2175.46,0,24,1,6,1,15.0,1.0,4,2.0,-9.0,0.0,244
0,469,4059,2019-05-05,4063.4475,0,5,5,25,4,16.0,5.0,6,3.0,11.0,0.0,310
1,757,1122,2019-08-12,21953.66,0,12,8,29,7,13.0,8.0,0,1.0,1.0,0.0,98
1,780,3701,2019-10-01,660.04,0,1,10,16,9,30.0,9.0,1,0.0,-1.0,-1.0,98
1,891,576,2019-07-10,25093.71,0,10,7,24,6,7.0,9.0,2,5.0,59.0,2.0,156
1,891,582,2019-10-31,1583.54,0,31,10,26,8,11.0,1.0,3,4.0,-293.0,-9.0,220
1,485,982,2019-09-24,186.72,0,24,9,10,9,16.0,9.0,1,0.0,-8.0,0.0,244
1,885,3273,2019-08-03,41744.71,0,3,8,19,7,8.0,6.0,5,5.0,-56.0,-2.0,234
1,908,4065,2019-06-02,44117.6,0,2,6,17,5,29.0,5.0,6,2.0,-4.0,-1.0,234
1,760,4138,2020-03-19,359.44,1,19,3,4,3,,,3,,,,98
1,848,485,2019-09-05,62936.98,0,5,9,16,8,9.0,3.0,3,5.0,-180.0,-6.0,98
1,1098,2129,2019-09-24,22644.2,0,24,9,22,9,11.0,1.0,1,4.0,-256.0,-8.0,532
1,222,1944,2020-04-18,1427.36,1,18,4,3,4,,,5,,,,98
1,908,4064,2020-01-28,10210.46,0,28,1,11,1,23.0,1.0,1,3.0,-5.0,0.0,234
1,757,1124,2019-11-13,6293.46,0,13,11,29,10,13.0,11.0,2,2.0,0.0,0.0,98
1,891,581,2020-03-19,99091.71,1,19,3,2,3,,,3,,,,156
1,540,1087,2020-06-07,6543.44,1,7,6,2,4,,,6,,,,220
1,885,3271,2019-03-14,43759.47,0,14,3,27,2,15.0,3.0,3,4.0,1.0,0.0,234
1,852,3782,2019-09-12,58744.01,0,12,9,27,8,9.0,11.0,3,5.0,58.0,2.0,98
1,806,435,2019-06-15,18583.57,0,15,6,30,5,17.0,6.0,5,0.0,2.0,0.0,98
2,1003,2956,2019-08-05,13437.26,0,5,8,1,7,8.0,5.0,0,2.0,-89.0,-3.0,212
1,965,3230,2019-11-20,39259.33,0,20,11,5,11,20.0,11.0,2,2.0,0.0,0.0,156
1,201,1677,2020-01-01,35428.53,0,1,1,17,12,30.0,12.0,2,0.0,-2.0,11.0,98
1,908,4071,2019-02-10,2213.68,0,10,2,25,1,2.0,5.0,6,3.0,81.0,3.0,234
0,102,2806,2020-05-19,5276.25,1,19,5,19,5,,,1,,,,41
1,760,4135,2018-12-29,576.88,0,29,12,1,2,19.0,2.0,5,1.0,52.0,-10.0,98
1,885,3266,2019-02-03,18033.31,0,3,2,18,1,2.0,5.0,6,3.0,88.0,3.0,234
1,866,2158,2019-06-27,92275.72,0,27,6,12,6,27.0,6.0,3,3.0,0.0,0.0,98
1,908,4062,2019-10-17,1898.2,0,17,10,2,10,15.0,10.0,3,1.0,-2.0,0.0,234
1,775,1349,2020-02-15,3762.15,0,15,2,27,1,14.0,2.0,5,4.0,-1.0,0.0,98
1,761,2090,2019-11-16,10129.32,0,16,11,29,10,18.0,11.0,5,0.0,2.0,0.0,98
1,945,3669,2019-05-07,28760.55,0,7,5,20,4,5.0,8.0,1,0.0,90.0,3.0,98
1,132,1009,2020-03-16,106394.18,1,16,3,1,3,,,0,,,,98
0,435,3686,2019-05-19,23967.135000000002,0,19,5,3,5,23.0,5.0,6,3.0,4.0,0.0,310
1,755,1382,2020-01-27,81703.39,0,27,1,10,1,27.0,1.0,0,0.0,0.0,0.0,98
1,744,2481,2019-08-20,3566.36,0,20,8,5,8,21.0,8.0,1,2.0,1.0,0.0,98
1,995,1774,2020-04-09,801.1,1,9,4,25,3,,,3,,,,98
1,600,990,2019-03-24,33.12,0,24,3,5,3,18.0,3.0,6,0.0,-6.0,0.0,244
1,1009,3462,2019-02-25,36833.34,0,25,2,9,2,25.0,2.0,0,0.0,0.0,0.0,98
1,699,1868,2020-02-22,42383.25,0,22,2,12,2,26.0,2.0,5,2.0,4.0,0.0,810
1,885,3271,2019-03-08,62776.37,0,8,3,20,2,3.0,8.0,4,5.0,148.0,5.0,234
1,1069,3176,2020-04-10,3566.69,1,10,4,26,3,,,4,,,,98
1,141,2078,2020-03-02,28136.25,0,2,3,23,1,20.0,3.0,0,4.0,18.0,0.0,204
1,600,992,2019-04-08,210.96,0,8,4,21,3,4.0,1.0,0,4.0,-94.0,-3.0,244
1,877,231,2019-04-27,26530.93,0,27,4,10,4,26.0,4.0,5,4.0,-1.0,0.0,98
1,764,3054,2019-08-22,9949.04,0,22,8,8,8,20.0,11.0,3,2.0,90.0,3.0,98
1,908,4068,2020-05-13,8885.57,1,13,5,27,4,,,2,,,,234
1,906,1048,2019-04-27,33163.97,0,27,4,11,4,29.0,4.0,5,0.0,2.0,0.0,98
1,1024,3183,2019-07-10,1023.37,0,10,7,18,6,7.0,10.0,2,0.0,89.0,3.0,98
1,764,3054,2019-02-01,90731.43,0,1,2,17,1,2.0,4.0,4,1.0,60.0,2.0,98
0,409,3486,2019-11-17,228396.5775,0,17,11,5,11,21.0,11.0,6,3.0,4.0,0.0,310
1,686,516,2019-05-04,79535.97,0,4,5,20,4,5.0,6.0,5,2.0,32.0,1.0,98
1,908,4071,2019-07-27,14634.32,0,27,7,11,7,24.0,7.0,5,2.0,-3.0,0.0,234
1,983,3622,2020-03-25,15893.27,1,25,3,10,3,,,2,,,,98
0,469,4057,2019-02-14,34326.2325,0,14,2,4,2,20.0,2.0,3,2.0,6.0,0.0,310
1,885,3268,2020-03-21,70180.8,1,21,3,5,3,,,5,,,,234
1,852,3781,2020-02-25,83046.76,0,25,2,10,2,25.0,2.0,1,1.0,0.0,0.0,98
1,770,4103,2019-02-21,6475.55,0,21,2,2,2,21.0,2.0,3,3.0,0.0,0.0,98
1,774,3543,2020-05-05,119384.36,1,5,5,21,4,,,1,,,,98
1,259,2083,2020-03-19,11852.54,1,19,3,2,3,,,3,,,,98
1,986,844,2020-03-19,11225.42,1,19,3,24,2,,,3,,,,884
1,891,583,2019-03-14,47344.96,0,14,3,26,2,14.0,3.0,3,3.0,0.0,0.0,156
1,806,425,2019-06-05,167.97,0,5,6,20,5,6.0,5.0,2,0.0,-30.0,-1.0,98
1,990,3938,2019-08-22,66176.65,0,22,8,7,8,23.0,8.0,3,4.0,1.0,0.0,98
1,753,4039,2019-09-15,151372.68,0,15,9,30,8,9.0,12.0,6,0.0,85.0,3.0,98
1,764,3046,2019-12-11,118272.16,0,11,12,26,11,12.0,11.0,2,1.0,-29.0,-1.0,98
1,977,2537,2019-10-28,21592.15,0,28,10,13,10,29.0,10.0,0,1.0,1.0,0.0,98
1,540,1087,2020-05-29,5456.75,1,29,5,25,3,,,4,,,,220
1,908,4066,2019-08-24,57185.76,0,24,8,8,8,21.0,8.0,5,2.0,-3.0,0.0,234
1,908,4066,2019-11-03,1092.51,0,3,11,18,10,30.0,10.0,6,2.0,-4.0,-1.0,234
0,396,3500,2019-04-04,18037.4925,0,4,4,16,3,4.0,12.0,3,2.0,244.0,8.0,310
1,986,849,2020-05-23,81500.86,1,23,5,6,5,,,5,,,,110
1,806,428,2019-10-30,795.63,0,30,10,14,10,30.0,10.0,2,2.0,0.0,0.0,98
1,908,4065,2019-12-27,61673.46,0,27,12,12,12,24.0,12.0,4,1.0,-3.0,0.0,234
1,941,3208,2019-10-10,87020.67,0,10,10,24,9,10.0,10.0,3,3.0,0.0,0.0,98
1,549,3686,2020-01-23,50939.87,0,23,1,8,1,27.0,1.0,3,0.0,4.0,0.0,98
1,1001,980,2019-09-11,18312.28,0,11,9,7,9,9.0,12.0,2,0.0,89.0,3.0,242
1,908,4067,2019-03-13,267.3,0,13,3,26,2,3.0,8.0,2,5.0,143.0,5.0,234
1,132,1012,2019-12-16,86698.97,0,16,12,30,11,17.0,12.0,0,1.0,1.0,0.0,98
1,840,2339,2019-08-13,33418.94,0,13,8,11,7,14.0,8.0,1,2.0,1.0,0.0,832
1,806,425,2019-08-20,235.24,0,20,8,4,8,20.0,8.0,1,1.0,0.0,0.0,98
1,686,516,2020-04-11,749.14,1,11,4,27,3,,,5,,,,98
1,1038,3745,2019-09-13,3429.83,0,13,9,29,8,13.0,9.0,4,4.0,0.0,0.0,98
1,908,4068,2020-05-24,2219.89,1,24,5,8,5,,,6,,,,234
1,914,250,2020-04-05,15489.78,1,5,4,21,3,,,6,,,,355
1,885,3269,2019-11-28,22635.54,0,28,11,13,11,12.0,2.0,3,1.0,-289.0,-9.0,234
1,764,3050,2020-05-19,126107.91,1,19,5,5,5,,,1,,,,98
1,908,4062,2020-01-22,54671.37,0,22,1,6,1,17.0,1.0,2,4.0,-5.0,0.0,234
1,994,2513,2020-02-08,35615.31,0,8,2,21,1,2.0,10.0,5,4.0,237.0,8.0,98
1,806,435,2019-06-26,239.42,0,26,6,10,6,26.0,6.0,2,2.0,0.0,0.0,98
1,866,2158,2019-05-08,7411.86,0,8,5,23,4,5.0,8.0,2,0.0,89.0,3.0,98
1,908,4071,2019-11-27,1898.2,0,27,11,12,11,22.0,11.0,2,4.0,-5.0,0.0,234
1,229,1004,2019-08-08,2160.29,0,8,8,19,7,8.0,1.0,3,1.0,-212.0,-7.0,244
0,406,2585,2020-01-17,22783.1025,0,17,1,3,1,14.0,1.0,4,1.0,-3.0,0.0,310
1,742,3944,2019-04-28,7992.72,0,28,4,25,3,29.0,4.0,6,0.0,1.0,0.0,832
0,404,1308,2020-03-20,2709.2925,1,20,3,6,3,,,4,,,,310
1,636,2328,2019-02-15,2931.16,0,15,2,28,1,19.0,2.0,4,1.0,4.0,0.0,490
1,509,1637,2019-03-07,1195.4,0,7,3,20,2,3.0,8.0,3,5.0,149.0,5.0,98
5,1088,1704,2019-07-04,22041.56,0,4,7,20,5,7.0,12.0,3,5.0,156.0,5.0,440
1,908,4065,2020-05-13,11545.38,1,13,5,28,4,,,2,,,,234
1,908,4069,2020-02-06,17719.73,0,6,2,21,1,2.0,3.0,3,0.0,25.0,1.0,234
1,936,2545,2019-07-18,21273.77,0,18,7,3,7,22.0,7.0,3,0.0,4.0,0.0,98
1,751,3098,2019-11-02,1730.7,0,2,11,17,10,11.0,4.0,5,3.0,-205.0,-7.0,98
1,802,381,2019-09-26,17851.5,0,26,9,9,9,16.0,9.0,3,0.0,-10.0,0.0,98
1,751,3092,2019-02-22,37029.64,0,22,2,8,2,22.0,2.0,4,4.0,0.0,0.0,98
0,435,3684,2019-10-19,21081.375,0,19,10,1,10,24.0,10.0,5,3.0,5.0,0.0,310
1,885,3271,2020-04-15,47646.57,1,15,4,29,3,,,2,,,,234
1,914,249,2019-08-06,13689.19,0,6,8,23,7,8.0,7.0,1,0.0,-29.0,-1.0,355
1,845,1494,2019-11-10,9165.0,0,10,11,23,10,19.0,11.0,6,1.0,9.0,0.0,98
1,908,4072,2019-10-24,48970.0,0,24,10,8,10,21.0,10.0,3,0.0,-3.0,0.0,234
1,986,849,2019-08-31,2254.43,0,31,8,15,8,30.0,8.0,5,4.0,-1.0,0.0,110
1,757,1125,2020-03-14,5932.51,1,14,3,28,2,,,5,,,,98
1,594,3687,2019-12-07,43829.94,0,7,12,23,11,12.0,11.0,5,1.0,-25.0,-1.0,98
1,1051,3622,2019-04-12,9886.67,0,12,4,28,3,4.0,12.0,4,2.0,236.0,8.0,98
1,806,432,2019-05-02,9222.81,0,2,5,15,4,5.0,2.0,3,1.0,-86.0,-3.0,98
1,983,3624,2020-04-07,1635.76,1,7,4,24,3,,,1,,,,98
1,1038,3738,2019-05-14,15539.03,0,14,5,30,4,16.0,5.0,1,3.0,2.0,0.0,98
1,196,1034,2019-02-20,512.0,0,20,2,4,2,14.0,2.0,2,3.0,-6.0,0.0,98
0,405,2298,2019-09-10,196358.49,0,10,9,31,8,13.0,9.0,1,4.0,3.0,0.0,310
1,890,1621,2019-12-19,73309.01,0,19,12,4,12,18.0,12.0,3,2.0,-1.0,0.0,98
1,908,4068,2019-03-17,1915.56,0,17,3,1,3,3.0,12.0,6,1.0,261.0,9.0,234
1,757,1129,2019-11-22,28175.07,0,22,11,21,10,11.0,12.0,4,2.0,19.0,1.0,832
1,633,133,2019-11-05,4200.0,0,5,11,16,10,11.0,5.0,1,5.0,-178.0,-6.0,98
1,908,4070,2019-04-19,15549.86,0,19,4,2,4,15.0,4.0,4,0.0,-4.0,0.0,234
1,806,425,2020-03-27,1286.3,1,27,3,12,3,,,4,,,,98
1,994,2513,2019-02-22,96075.67,0,22,2,6,2,22.0,2.0,4,4.0,0.0,0.0,98
1,928,552,2019-09-04,206.36,0,4,9,19,8,9.0,10.0,2,2.0,35.0,1.0,98
1,885,3264,2019-11-05,48849.17,0,5,11,18,10,11.0,6.0,1,1.0,-147.0,-5.0,234
1,908,4072,2019-01-25,37124.42,0,25,1,9,1,22.0,1.0,4,1.0,-3.0,0.0,234
1,753,4033,2020-04-24,99568.42,1,24,4,8,4,,,4,,,,98
1,826,4123,2019-11-12,12707.34,0,12,11,28,10,15.0,11.0,1,4.0,3.0,0.0,98
1,668,1360,2019-05-25,4699.2,0,25,5,6,5,28.0,5.0,5,1.0,3.0,0.0,98
1,936,2546,2020-04-02,3612.63,1,2,4,17,3,,,3,,,,98
1,891,576,2020-04-27,102276.04,1,27,4,11,4,,,0,,,,156
0,471,2102,2019-04-13,11068.275000000001,0,13,4,26,3,4.0,10.0,5,4.0,174.0,6.0,310
0,459,2313,2020-04-17,9230.8425,1,17,4,3,4,,,4,,,,310
1,908,4068,2019-05-18,265.5,0,18,5,2,5,14.0,5.0,5,1.0,-4.0,0.0,234
0,435,3686,2019-07-14,1267.5825,0,14,7,28,6,18.0,7.0,6,3.0,4.0,0.0,310
0,469,4058,2019-05-09,32255.7075,0,9,5,29,4,22.0,5.0,3,2.0,13.0,0.0,310
0,469,4058,2019-09-17,1288.1475,0,17,9,7,9,10.0,7.0,1,2.0,-69.0,-2.0,310
1,994,2505,2019-10-25,14744.33,0,25,10,8,10,29.0,10.0,4,1.0,4.0,0.0,98
1,891,584,2019-03-12,79706.18,0,12,3,26,2,3.0,12.0,1,1.0,266.0,9.0,156
0,406,2585,2020-05-01,48278.085,1,1,5,17,4,,,4,,,,310
1,914,248,2019-04-16,24130.19,0,16,4,1,4,17.0,4.0,1,2.0,1.0,0.0,355
1,840,2339,2020-03-31,5767.83,1,31,3,16,3,,,1,,,,98
1,817,2179,2019-03-09,110271.34,0,9,3,22,2,3.0,11.0,5,6.0,239.0,8.0,98
0,407,861,2020-01-17,54677.34,0,17,1,4,1,17.0,1.0,4,4.0,0.0,0.0,310
1,908,4062,2019-05-14,12194.52,0,14,5,30,4,14.0,5.0,1,1.0,0.0,0.0,234
0,120,148,2020-03-30,10555.3575,1,30,3,18,3,,,0,,,,310
1,878,3138,2019-06-05,33475.3,0,5,6,20,5,6.0,5.0,2,0.0,-30.0,-1.0,98
1,653,3460,2019-02-22,103040.02,0,22,2,6,2,22.0,2.0,4,4.0,0.0,0.0,98
1,626,1617,2019-04-14,21332.5,0,14,4,2,4,16.0,4.0,6,1.0,2.0,0.0,810
1,928,538,2019-09-21,11530.3,0,21,9,5,9,25.0,9.0,5,2.0,4.0,0.0,98
1,908,4062,2020-03-10,50732.36,0,10,3,23,2,3.0,5.0,1,6.0,54.0,2.0,234
1,695,1607,2019-04-30,17464.0,0,30,4,15,4,30.0,4.0,1,1.0,0.0,0.0,98
1,908,4070,2020-02-20,15132.2,0,20,2,4,2,18.0,2.0,3,1.0,-2.0,0.0,234
1,908,4063,2019-10-21,67686.57,0,21,10,3,10,16.0,10.0,0,2.0,-5.0,0.0,234
1,703,993,2019-05-26,13370.36,0,26,5,20,5,25.0,5.0,6,5.0,-1.0,0.0,242
1,908,4071,2020-04-14,42379.83,1,14,4,30,3,,,1,,,,234
1,1024,3180,2019-01-30,2156.16,0,30,1,15,1,30.0,1.0,2,2.0,0.0,0.0,98
1,986,846,2019-05-15,31798.83,0,15,5,28,4,16.0,5.0,2,3.0,1.0,0.0,110
